Y,X,Z,Omega,psi,U,V
0.1782945736,0.1395348837,0,0.2308121909,-0.0018065279,-0.0211205524,0.0240694555
0.1782945736,0.1472868217,0,0.2314371797,-0.0019964404,-0.0231439107,0.0249160194
0.1782945736,0.1550387597,0,0.2321060312,-0.0021926369,-0.0252184504,0.0256906458
0.1782945736,0.1627906977,0,0.2328350839,-0.0023945585,-0.0273389392,0.0263931029
0.1782945736,0.1705426357,0,0.2336367672,-0.0026016459,-0.0295002228,0.0270234377
0.1782945736,0.1782945736,0,0.234519885,-0.0028133409,-0.0316972238,0.027581932
0.1782945736,0.1860465116,0,0.2354899107,-0.0030290883,-0.0339249402,0.0280690623
0.1782945736,0.1937984496,0,0.2365492917,-0.0032483373,-0.0361784438,0.0284854628
0.1782945736,0.2015503876,0,0.2376977583,-0.0034705426,-0.0384528791,0.0288318931
0.1782945736,0.2093023256,0,0.2389326345,-0.0036951648,-0.0407434617,0.0291092093
0.1782945736,0.2170542636,0,0.2402491473,-0.0039216719,-0.0430454772,0.0293183388
0.1782945736,0.2248062016,0,0.2416407327,-0.0041495391,-0.0453542791,0.0294602589
0.1782945736,0.2325581395,0,0.2430993336,-0.0043782491,-0.0476652878,0.0295359779
0.1782945736,0.2403100775,0,0.2446156905,-0.0046072928,-0.0499739888,0.0295465202
0.1782945736,0.2480620155,0,0.2461796192,-0.0048361689,-0.0522759309,0.0294929144
0.1782945736,0.2558139535,0,0.2477802768,-0.0050643842,-0.054566725,0.0293761834
0.1782945736,0.2635658915,0,0.2494064127,-0.0052914531,-0.0568420424,0.029197338
0.1782945736,0.2713178295,0,0.2510466031,-0.0055168981,-0.0590976137,0.0289573725
0.1782945736,0.2790697674,0,0.2526894696,-0.0057402492,-0.0613292276,0.0286572623
0.1782945736,0.2868217054,0,0.2543238785,-0.0059610438,-0.0635327298,0.028297964
0.1782945736,0.2945736434,0,0.2559391226,-0.0061788268,-0.0657040227,0.027880417
0.1782945736,0.3023255814,0,0.2575250832,-0.0063931502,-0.0678390651,0.0274055471
0.1782945736,0.3100775194,0,0.2590723725,-0.0066035733,-0.0699338722,0.0268742708
0.1782945736,0.3178294574,0,0.2605724581,-0.0068096622,-0.0719845158,0.0262875014
0.1782945736,0.3255813953,0,0.2620177661,-0.0070109904,-0.0739871262,0.0256461565
0.1782945736,0.3333333333,0,0.2634017667,-0.0072071384,-0.0759378924,0.0249511654
0.1782945736,0.3410852713,0,0.2647190408,-0.007397694,-0.0778330649,0.0242034782
0.1782945736,0.3488372093,0,0.265965328,-0.0075822525,-0.0796689578,0.023404075
0.1782945736,0.3565891473,0,0.2671375579,-0.0077604169,-0.0814419519,0.0225539752
0.1782945736,0.3643410853,0,0.268233864,-0.0079317983,-0.083148498,0.0216542482
0.1782945736,0.3720930233,0,0.2692535822,-0.0080960163,-0.0847851209,0.0207060226
0.1782945736,0.3798449612,0,0.270197234,-0.0082526997,-0.0863484244,0.0197104969
0.1782945736,0.3875968992,0,0.2710664958,-0.0084014865,-0.0878350959,0.0186689492
0.1782945736,0.3953488372,0,0.271864155,-0.0085420254,-0.0892419124,0.0175827468
0.1782945736,0.4031007752,0,0.272594054,-0.0086739756,-0.0905657466,0.0164533557
0.1782945736,0.4108527132,0,0.2732610231,-0.0087970086,-0.0918035733,0.0152823496
0.1782945736,0.4186046512,0,0.273870804,-0.0089108081,-0.0929524769,0.0140714177
0.1782945736,0.4263565891,0,0.2744299633,-0.0090150716,-0.0940096586,0.012822373
0.1782945736,0.4341085271,0,0.274945799,-0.0091095111,-0.0949724447,0.011537159
0.1782945736,0.4418604651,0,0.27542624,-0.0091938542,-0.0958382949,0.0102178558
0.1782945736,0.4496124031,0,0.2758797393,-0.0092678451,-0.096604811,0.0088666855
0.1782945736,0.4573643411,0,0.276315163,-0.009331246,-0.0972697458,0.0074860168
0.1782945736,0.4651162791,0,0.2767416753,-0.0093838377,-0.0978310128,0.0060783678
0.1782945736,0.4728682171,0,0.2771686206,-0.0094254214,-0.0982866956,0.004646409
0.1782945736,0.480620155,0,0.277605404,-0.0094558195,-0.0986350573,0.003192964
0.1782945736,0.488372093,0,0.2780613705,-0.0094748769,-0.098874551,0.00172101
0.1782945736,0.496124031,0,0.2785456847,-0.0094824621,-0.0990038292,0.0002336765
0.1782945736,0.503875969,0,0.279067211,-0.0094784685,-0.0990217543,-0.0012657568
0.1782945736,0.511627907,0,0.2796343958,-0.0094628155,-0.0989274079,-0.0027738639
0.1782945736,0.519379845,0,0.2802551522,-0.0094354496,-0.0987201013,-0.0042870769
0.1782945736,0.5271317829,0,0.2809367479,-0.0093963456,-0.0983993847,-0.0058016922
0.1782945736,0.5348837209,0,0.2816856979,-0.0093455072,-0.0979650568,-0.007313878
0.1782945736,0.5426356589,0,0.2825076611,-0.0092829686,-0.0974171738,-0.0088196828
0.1782945736,0.5503875969,0,0.283407344,-0.0092087949,-0.0967560585,-0.0103150456
0.1782945736,0.5581395349,0,0.2843884089,-0.0091230831,-0.095982308,-0.011795807
0.1782945736,0.5658914729,0,0.285453391,-0.0090259629,-0.0950968018,-0.0132577218
0.1782945736,0.5736434109,0,0.2866036218,-0.0089175969,-0.0941007087,-0.0146964731
0.1782945736,0.5813953488,0,0.2878391608,-0.0087981817,-0.0929954932,-0.0161076868
0.1782945736,0.5891472868,0,0.2891587368,-0.0086679479,-0.0917829211,-0.0174869487
0.1782945736,0.5968992248,0,0.2905596975,-0.0085271603,-0.0904650636,-0.018829821
0.1782945736,0.6046511628,0,0.2920379686,-0.0083761182,-0.0890443018,-0.0201318615
0.1782945736,0.6124031008,0,0.2935880241,-0.0082151553,-0.0875233284,-0.0213886428
0.1782945736,0.6201550388,0,0.2952028653,-0.0080446396,-0.0859051494,-0.022595773
0.1782945736,0.6279069767,0,0.2968740113,-0.0078649728,-0.084193084,-0.0237489169
0.1782945736,0.6356589147,0,0.2985914999,-0.0076765899,-0.0823907635,-0.0248438182
0.1782945736,0.6434108527,0,0.3003438993,-0.0074799585,-0.0805021283,-0.0258763223
0.1782945736,0.6511627907,0,0.30211833,-0.0072755782,-0.0785314237,-0.0268423996
0.1782945736,0.6589147287,0,0.3039004981,-0.007063979,-0.076483194,-0.0277381697
0.1782945736,0.6666666667,0,0.3056747377,-0.0068457203,-0.0743622747,-0.0285599249
0.1782945736,0.6744186047,0,0.3074240647,-0.0066213898,-0.0721737838,-0.0293041548
0.1782945736,0.6821705426,0,0.309130239,-0.0063916012,-0.0699231099,-0.0299675707
0.1782945736,0.6899224806,0,0.3107738357,-0.006156993,-0.0676158999,-0.0305471297
0.1782945736,0.6976744186,0,0.3123343253,-0.0059182262,-0.0652580443,-0.0310400585
0.1782945736,0.7054263566,0,0.3137901602,-0.0056759821,-0.06285566,-0.0314438773
0.1782945736,0.7131782946,0,0.3151188685,-0.0054309601,-0.0604150727,-0.0317564221
0.1782945736,0.7209302326,0,0.3162971524,-0.005183875,-0.057942796,-0.0319758678
0.1782945736,0.7286821705,0,0.3173009916,-0.0049354546,-0.0554455097,-0.0321007486
0.1782945736,0.7364341085,0,0.3181057486,-0.0046864362,-0.0529300359,-0.0321299794
0.1782945736,0.7441860465,0,0.3186862763,-0.0044375643,-0.0504033136,-0.0320628743
0.1782945736,0.7519379845,0,0.3190170254,-0.004189587,-0.047872372,-0.0318991649
0.1782945736,0.7596899225,0,0.3190721497,-0.0039432529,-0.0453443017,-0.0316390173
0.1782945736,0.7674418605,0,0.3188256097,-0.0036993073,-0.042826225,-0.0312830471
0.1782945736,0.7751937984,0,0.3182512703,-0.0034584892,-0.0403252653,-0.0308323332
0.1782945736,0.7829457364,0,0.3173229931,-0.0032215275,-0.0378485152,-0.0302884305
0.1782945736,0.7906976744,0,0.3160147208,-0.0029891367,-0.0354030035,-0.0296533804
0.1782945736,0.7984496124,0,0.3143005534,-0.0027620141,-0.0329956623,-0.0289297201
0.1782945736,0.8062015504,0,0.3121548129,-0.0025408351,-0.0306332936,-0.0281204903
0.1782945736,0.8139534884,0,0.3095520979,-0.0023262495,-0.0283225355,-0.0272292417
0.1782945736,0.8217054264,0,0.3064673256,-0.0021188778,-0.0260698286,-0.0262600396
0.1782945736,0.8294573643,0,0.3028757613,-0.0019193068,-0.0238813837,-0.0252174676
0.1782945736,0.8372093023,0,0.2987530347,-0.0017280857,-0.0217631491,-0.0241066297
0.1782945736,0.8449612403,0,0.2940751442,-0.0015457225,-0.0197207801,-0.022933152
0.1782945736,0.8527131783,0,0.2888184482,-0.001372679,-0.0177596093,-0.0217031822
0.1782945736,0.8604651163,0,0.2829596456,-0.0012093678,-0.0158846192,-0.0204233901
0.1782945736,0.8682170543,0,0.2764757464,-0.0010561475,-0.0141004163,-0.0191009641
0.1782945736,0.8759689922,0,0.2693440348,-0.0009133191,-0.0124112089,-0.0177436154
0.1782945736,0.8837209302,0,0.2615420278,-0.0007811218,-0.0108207869,-0.0163595583
0.1782945736,0.8914728682,0,0.253047429,-0.000659729,-0.0093325056,-0.0149575543
0.1782945736,0.8992248062,0,0.2438380924,-0.0005492444,-0.0079492731,-0.0135467858
0.1782945736,0.9069767442,0,0.2338919744,-0.0004496983,-0.006673542,-0.012137174
0.1782945736,0.9147286822,0,0.2231871377,-0.000361043,-0.005507306,-0.0107385346
0.1782945736,0.9224806202,0,0.2117016843,-0.0002831499,-0.0044521016,-0.0093627721
0.1782945736,0.9302325581,0,0.1994139015,-0.0002158046,-0.0035090159,-0.0080181182
0.1782945736,0.9379844961,0,0.1863020457,-0.000158704,-0.0026786998,-0.0067241919
0.1782945736,0.9457364341,0,0.1723449531,-0.000111452,-0.0019613887,-0.0054725483
0.1782945736,0.9534883721,0,0.1575211884,-7.3556361356E-05,-0.00135693,-0.004329924
0.1782945736,0.9612403101,0,0.1418109501,-4.4424526759E-05,-0.0008648182,-0.0031678976
0.1782945736,0.9689922481,0,0.1251935731,-2.3360731512E-05,-0.0004842373,-0.0023705801
0.1782945736,0.976744186,0,0.1076537425,-9.562516114E-06,-0.0002141131,-0.0009817904
0.1782945736,0.984496124,0,0.0891263146,-2.117943179E-06,-5.3169276528E-05,-0.0015556917
0.1782945736,0.992248062,0,0.0707443734,0,0,0.0019481718
0.1860465116,0,0,0.2043638015,0,0,-0.0051779211
0.1860465116,0.007751938,0,0.2101330465,-6.132230134E-06,-9.1742711676E-05,0.0041816775
0.1860465116,0.015503876,0,0.2160587189,-2.4857650519E-05,-0.0003579543,0.0022527994
0.1860465116,0.023255814,0,0.2209775784,-5.6434417951E-05,-0.0007898201,0.0052866465
0.1860465116,0.0310077519,0,0.2250565527,-0.0001010013,-0.0013788689,0.0064454398
0.1860465116,0.0387596899,0,0.2283775585,-0.0001585923,-0.002116963,0.0083226758
0.1860465116,0.0465116279,0,0.2310304737,-0.0002291466,-0.0029962619,0.009911174
0.1860465116,0.0542635659,0,0.2330983055,-0.0003125179,-0.0040092015,0.0115808191
0.1860465116,0.0620155039,0,0.2346602879,-0.0004084839,-0.0051484682,0.0131771407
0.1860465116,0.0697674419,0,0.2357908352,-0.0005167554,-0.0064069768,0.0147475081
0.1860465116,0.0775193798,0,0.2365594403,-0.0006369842,-0.0077778499,0.0162636559
0.1860465116,0.0852713178,0,0.2370305701,-0.0007687712,-0.0092543996,0.0177275741
0.1860465116,0.0930232558,0,0.2372635202,-0.0009116734,-0.0108301104,0.0191309638
0.1860465116,0.1007751938,0,0.2373124037,-0.0010652107,-0.0124986259,0.0204706252
0.1860465116,0.1085271318,0,0.2372261372,-0.0012288721,-0.0142537357,0.0217424818
0.1860465116,0.1162790698,0,0.2370484988,-0.0014021211,-0.0160893653,0.0229437662
0.1860465116,0.1240310078,0,0.2368182137,-0.0015844008,-0.0179995665,0.0240720909
0.1860465116,0.1317829457,0,0.2365690852,-0.0017751387,-0.0199785107,0.0251257128
0.1860465116,0.1395348837,0,0.2363301572,-0.0019737504,-0.0220204814,0.0261033446
0.1860465116,0.1472868217,0,0.2361259081,-0.0021796432,-0.0241198693,0.0270041446
0.1860465116,0.1550387597,0,0.235976472,-0.0023922195,-0.0262711675,0.0278276423
0.1860465116,0.1627906977,0,0.2358978838,-0.0026108793,-0.0284689672,0.0285736936
0.1860465116,0.1705426357,0,0.235902343,-0.0028350227,-0.0307079542,0.0292424307
0.1860465116,0.1782945736,0,0.2359984941,-0.0030640515,-0.0329829055,0.0298342184
0.1860465116,0.1860465116,0,0.236191719,-0.0032973713,-0.0352886861,0.0303496135
0.1860465116,0.1937984496,0,0.2364844386,-0.0035343926,-0.0376202466,0.0307893289
0.1860465116,0.2015503876,0,0.2368764191,-0.0037745318,-0.0399726197,0.0311542006
0.1860465116,0.2093023256,0,0.2373650811,-0.0040172125,-0.0423409183,0.0314451594
0.1860465116,0.2170542636,0,0.2379458075,-0.0042618653,-0.0447203323,0.0316632049
0.1860465116,0.2248062016,0,0.2386122479,-0.0045079292,-0.0471061259,0.0318093846
0.1860465116,0.2325581395,0,0.2393566162,-0.0047548511,-0.0494936359,0.0318847753
0.1860465116,0.2403100775,0,0.2401699797,-0.0050020867,-0.0518782683,0.0318904678
0.1860465116,0.2480620155,0,0.2410425371,-0.0052490997,-0.0542554964,0.0318275549
0.1860465116,0.2558139535,0,0.2419638838,-0.0054953627,-0.0566208589,0.0316971222
0.1860465116,0.2635658915,0,0.2429232621,-0.0057403563,-0.058969957,0.0315002414
0.1860465116,0.2713178295,0,0.2439097961,-0.0059835695,-0.0612984536,0.0312379663
0.1860465116,0.2790697674,0,0.2449127083,-0.0062244995,-0.0636020709,0.0309113304
0.1860465116,0.2868217054,0,0.2459215192,-0.0064626513,-0.0658765894,0.0305213478
0.1860465116,0.2945736434,0,0.2469262269,-0.0066975376,-0.0681178473,0.0300690147
0.1860465116,0.3023255814,0,0.2479174679,-0.006928679,-0.0703217393,0.0295553131
0.1860465116,0.3100775194,0,0.2488866582,-0.0071556034,-0.0724842171,0.0289812162
0.1860465116,0.3178294574,0,0.2498261139,-0.0073778466,-0.074601289,0.0283476948
0.1860465116,0.3255813953,0,0.2507291528,-0.0075949515,-0.0766690212,0.0276557248
0.1860465116,0.3333333333,0,0.2515901763,-0.007806469,-0.0786835388,0.0269062955
0.1860465116,0.3410852713,0,0.2524047317,-0.0080119576,-0.0806410276,0.026100419
0.1860465116,0.3488372093,0,0.2531695572,-0.0082109835,-0.0825377365,0.0252391401
0.1860465116,0.3565891473,0,0.2538826071,-0.0084031217,-0.0843699799,0.0243235463
0.1860465116,0.3643410853,0,0.2545430621,-0.0085879554,-0.0861341419,0.0233547782
0.1860465116,0.3720930233,0,0.2551513213,-0.008765077,-0.0878266793,0.0223340406
0.1860465116,0.3798449612,0,0.2557089803,-0.0089340886,-0.089444127,0.0212626125
0.1860465116,0.3875968992,0,0.2562187943,-0.0090946024,-0.0909831023,0.0201418582
0.1860465116,0.3953488372,0,0.2566846277,-0.0092462418,-0.092440311,0.0189732368
0.1860465116,0.4031007752,0,0.2571113919,-0.0093886415,-0.0938125531,0.0177583127
0.1860465116,0.4108527132,0,0.2575049715,-0.0095214491,-0.0950967299,0.0164987646
0.1860465116,0.4186046512,0,0.2578721405,-0.0096443256,-0.0962898506,0.0151963944
0.1860465116,0.4263565891,0,0.2582204699,-0.0097569465,-0.0973890402,0.0138531355
0.1860465116,0.4341085271,0,0.2585582263,-0.0098590026,-0.0983915476,0.0124710598
0.1860465116,0.4418604651,0,0.2588942649,-0.0099502016,-0.0992947537,0.0110523847
0.1860465116,0.4496124031,0,0.259237916,-0.0100302689,-0.1000961803,0.0095994784
0.1860465116,0.4573643411,0,0.2595988672,-0.0100989488,-0.1007934995,0.0081148648
0.1860465116,0.4651162791,0,0.2599870412,-0.0101560058,-0.1013845429,0.006601227
0.1860465116,0.4728682171,0,0.2604124721,-0.0102012258,-0.1018673114,0.0050614101
0.1860465116,0.480620155,0,0.2608851789,-0.0102344174,-0.1022399852,0.0034984222
0.1860465116,0.488372093,0,0.2614150389,-0.0102554132,-0.1025009337,0.0019154353
0.1860465116,0.496124031,0,0.2620116615,-0.010264071,-0.1026487259,0.0003157834
0.1860465116,0.503875969,0,0.2626842621,-0.010260275,-0.1026821407,-0.0012970389
0.1860465116,0.511627907,0,0.2634415396,-0.0102439372,-0.1026001771,-0.0029193806
0.1860465116,0.519379845,0,0.2642915551,-0.0102149985,-0.1024020645,-0.0045474389
0.1860465116,0.5271317829,0,0.2652416155,-0.0101734297,-0.1020872728,-0.0061772656
0.1860465116,0.5348837209,0,0.2662981608,-0.0101192329,-0.101655522,-0.0078047745
0.1860465116,0.5426356589,0,0.2674666574,-0.0100524423,-0.1011067926,-0.0094257508
0.1860465116,0.5503875969,0,0.2687514964,-0.0099731253,-0.100441334,-0.0110358613
0.1860465116,0.5581395349,0,0.2701558996,-0.0098813832,-0.0996596741,-0.012630666
0.1860465116,0.5658914729,0,0.2716818321,-0.0097773523,-0.0987626272,-0.0142056315
0.1860465116,0.5736434109,0,0.2733299233,-0.0096612041,-0.0977513019,-0.0157561455
0.1860465116,0.5813953488,0,0.2750993965,-0.0095331462,-0.0966271083,-0.0172775324
0.1860465116,0.5891472868,0,0.2769880074,-0.0093934228,-0.095391764,-0.0187650707
0.1860465116,0.5968992248,0,0.2789919922,-0.0092423146,-0.0940472997,-0.0202140112
0.1860465116,0.6046511628,0,0.2811060269,-0.0090801393,-0.0925960635,-0.0216195966
0.1860465116,0.6124031008,0,0.2833231953,-0.0089072514,-0.0910407242,-0.0229770822
0.1860465116,0.6201550388,0,0.2856349696,-0.008724042,-0.0893842734,-0.0242817575
0.1860465116,0.6279069767,0,0.2880312014,-0.0085309385,-0.0876300266,-0.0255289691
0.1860465116,0.6356589147,0,0.2905001238,-0.0083284043,-0.0857816222,-0.0267141443
0.1860465116,0.6434108527,0,0.2930283656,-0.0081169376,-0.0838430199,-0.0278328149
0.1860465116,0.6511627907,0,0.2956009766,-0.0078970709,-0.0818184969,-0.0288806428
0.1860465116,0.6589147287,0,0.2982014643,-0.0076693696,-0.0797126428,-0.0298534452
0.1860465116,0.6666666667,0,0.3008118421,-0.007434431,-0.0775303525,-0.0307472203
0.1860465116,0.6744186047,0,0.3034126882,-0.0071928825,-0.0752768175,-0.0315581736
0.1860465116,0.6821705426,0,0.3059832149,-0.0069453802,-0.0729575154,-0.0322827441
0.1860465116,0.6899224806,0,0.308501348,-0.0066926066,-0.0705781974,-0.0329176299
0.1860465116,0.6976744186,0,0.3109438156,-0.0064352689,-0.0681448738,-0.0334598146
0.1860465116,0.7054263566,0,0.3132862451,-0.0061740964,-0.0656637978,-0.0339065924
0.1860465116,0.7131782946,0,0.3155032678,-0.005909838,-0.0631414468,-0.034255593
0.1860465116,0.7209302326,0,0.3175686298,-0.0056432598,-0.0605845028,-0.0345048057
0.1860465116,0.7286821705,0,0.3194553086,-0.0053751419,-0.0579998296,-0.0346526027
0.1860465116,0.7364341085,0,0.3211356332,-0.0051062754,-0.0553944494,-0.0346977609
0.1860465116,0.7441860465,0,0.3225814069,-0.0048374594,-0.0527755167,-0.0346394835
0.1860465116,0.7519379845,0,0.3237640311,-0.0045694974,-0.0501502909,-0.0344774187
0.1860465116,0.7596899225,0,0.3246546285,-0.0043031937,-0.0475261076,-0.0342116787
0.1860465116,0.7674418605,0,0.3252241642,-0.0040393501,-0.0449103479,-0.0338428561
0.1860465116,0.7751937984,0,0.3254435632,-0.0037787619,-0.042310407,-0.0333720383
0.1860465116,0.7829457364,0,0.3252838218,-0.0035222137,-0.0397336613,-0.0328008215
0.1860465116,0.7906976744,0,0.324716113,-0.003270476,-0.0371874351,-0.032131322
0.1860465116,0.7984496124,0,0.3237118825,-0.0030243008,-0.0346789663,-0.0313661855
0.1860465116,0.8062015504,0,0.3222429355,-0.0027844175,-0.0322153717,-0.0305085957
0.1860465116,0.8139534884,0,0.3202815117,-0.0025515286,-0.0298036126,-0.0295622799
0.1860465116,0.8217054264,0,0.3178003494,-0.0023263058,-0.0274504599,-0.0285315143
0.1860465116,0.8294573643,0,0.3147727358,-0.0021093854,-0.0251624607,-0.0274211259
0.1860465116,0.8372093023,0,0.3111725447,-0.001901364,-0.0229459044,-0.0262364947
0.1860465116,0.8449612403,0,0.306974261,-0.0017027946,-0.0208067914,-0.0249835532
0.1860465116,0.8527131783,0,0.302152993,-0.0015141819,-0.0187508018,-0.0236687849
0.1860465116,0.8604651163,0,0.2966844716,-0.0013359783,-0.0167832673,-0.0222992225
0.1860465116,0.8682170543,0,0.2905450406,-0.0011685796,-0.0149091448,-0.0208824414
0.1860465116,0.8759689922,0,0.283711637,-0.0010123206,-0.013132992,-0.0194265627
0.1860465116,0.8837209302,0,0.2761617668,-0.0008674713,-0.0114589475,-0.017940227
0.1860465116,0.8914728682,0,0.2678734744,-0.0007342325,-0.009890713,-0.0164326428
0.1860465116,0.8992248062,0,0.258825321,-0.0006127317,-0.0084315401,-0.0149134344
0.1860465116,0.9069767442,0,0.2489963487,-0.0005030195,-0.0070842211,-0.0133930142
0.1860465116,0.9147286822,0,0.2383660976,-0.0004050651,-0.0058510848,-0.0118815775
0.1860465116,0.9224806202,0,0.2269145443,-0.0003187529,-0.0047339968,-0.0103916999
0.1860465116,0.9302325581,0,0.2146222626,-0.0002438782,-0.0037343664,-0.0089315007
0.1860465116,0.9379844961,0,0.2014701977,-0.0001801442,-0.0028531584,-0.0075224964
0.1860465116,0.9457364341,0,0.1874403019,-0.0001271579,-0.0020909118,-0.0061528113
0.1860465116,0.9534883721,0,0.1725146467,-8.4426867904E-05,-0.0014477653,-0.004899611
0.1860465116,0.9612403101,0,0.1566773438,-5.1355737184E-05,-0.0009234891,-0.0036085027
0.1860465116,0.9689922481,0,0.1399121134,-2.7243437953E-05,-0.0005175243,-0.00273278
0.1860465116,0.976744186,0,0.1222079847,-1.128010049E-05,-0.0002290302,-0.0011361572
0.1860465116,0.984496124,0,0.1035055568,-2.544700987E-06,-5.69345793E-05,-0.0018451423
0.1860465116,0.992248062,0,0.0849495857,0,0,0.0023061853
0.1937984496,0,0,0.2285911047,0,0,-0.0057741517
0.1937984496,0.007751938,0,0.2331530944,-6.860405663E-06,-9.6110245761E-05,0.0046653317
0.1937984496,0.015503876,0,0.2378672668,-2.7698094507E-05,-0.0003748186,0.0024973191
0.1937984496,0.023255814,0,0.2415997118,-6.2700530243E-05,-0.0008267045,0.0058539269
0.1937984496,0.0310077519,0,0.244519437,-0.0001119385,-0.0014426969,0.0071088401
0.1937984496,0.0387596899,0,0.2467065762,-0.0001753806,-0.0022140727,0.0091572072
0.1937984496,0.0465116279,0,0.2482510382,-0.000252903,-0.0031324246,0.0108770459
